gene,cellType.target,mean.target,cellType.2nd,mean.2nd,MeanRatio,MeanRatio.rank,MeanRatio.anno,gene_ensembl,gene_name,marker_gene
ENSG00000157734,amy_OPC,0.5383876135302793,amy_Oligo,0.18444164959004247,2.9190132203162937,21,amy_OPC/amy_Oligo: 2.919,ENSG00000157734,SNX22,TRUE
ENSG00000205927,amy_OPC,0.6141034379463561,amy_Oligo,0.21918715586684612,2.801730947772403,22,amy_OPC/amy_Oligo: 2.802,ENSG00000205927,OLIG2,TRUE
ENSG00000114200,amy_OPC,0.892064013341093,amy_Inhib_F,0.31854051580118925,2.800472684290676,23,amy_OPC/amy_Inhib_F: 2.8,ENSG00000114200,BCHE,TRUE
ENSG00000152527,amy_OPC,1.45216978972177,amy_Mural,0.5282584772014912,2.7489758373870363,24,amy_OPC/amy_Mural: 2.749,ENSG00000152527,PLEKHH2,TRUE
ENSG00000174945,amy_OPC,1.6334908143890683,amy_Inhib_E,0.604730474506223,2.7011881875522366,25,amy_OPC/amy_Inhib_E: 2.701,ENSG00000174945,AMZ1,TRUE
ENSG00000164692,amy_Mural,0.9172212461408041,amy_Inhib_E,0.00594279848283455,154.34163698973603,1,amy_Mural/amy_Inhib_E: 154.342,ENSG00000164692,COL1A2,TRUE
ENSG00000112837,amy_Mural,1.2742729676744702,amy_Inhib_H,0.01460317474646275,87.2599958432416,2,amy_Mural/amy_Inhib_H: 87.26,ENSG00000112837,TBX18,TRUE
ENSG00000173918,amy_Mural,1.3839983975951033,amy_Inhib_F,0.017733865353319236,78.04268105238891,3,amy_Mural/amy_Inhib_F: 78.043,ENSG00000173918,C1QTNF1,TRUE
ENSG00000243620,amy_Mural,3.259215091891056,amy_Excit_C,0.04361309942979359,74.73018736349142,4,amy_Mural/amy_Excit_C: 74.73,ENSG00000243620,AC092957.1,TRUE
ENSG00000182963,amy_Mural,1.946129723103475,amy_Excit_B,0.03278575419256761,59.35900426974636,5,amy_Mural/amy_Excit_B: 59.359,ENSG00000182963,GJC1,TRUE
ENSG00000111181,amy_Mural,2.6987498562020464,amy_Oligo,0.0719917947093785,37.48690898867778,6,amy_Mural/amy_Oligo: 37.487,ENSG00000111181,SLC6A12,TRUE
ENSG00000042062,amy_Mural,1.7681081494813793,amy_Excit_B,0.052654987704212876,33.57911997650917,7,amy_Mural/amy_Excit_B: 33.579,ENSG00000042062,RIPOR3,TRUE
ENSG00000249669,amy_Mural,2.443685752091556,amy_Endo,0.09855755682609772,24.79450415358182,9,amy_Mural/amy_Endo: 24.795,ENSG00000249669,CARMN,TRUE
ENSG00000074181,amy_Mural,2.6290114688394266,amy_Endo,0.12082242346868713,21.75930090924532,10,amy_Mural/amy_Endo: 21.759,ENSG00000074181,NOTCH3,TRUE
ENSG00000151617,amy_Mural,1.316981785639494,amy_Inhib_B,0.07130927060887607,18.46859145233727,11,amy_Mural/amy_Inhib_B: 18.469,ENSG00000151617,EDNRA,TRUE
ENSG00000010379,amy_Mural,2.786957940290603,amy_Excit_C,0.16486695948705968,16.904284211715265,12,amy_Mural/amy_Excit_C: 16.904,ENSG00000010379,SLC6A13,TRUE
ENSG00000011465,amy_Mural,2.218275187566921,amy_Inhib_B,0.1491631315288476,14.87147101854666,13,amy_Mural/amy_Inhib_B: 14.871,ENSG00000011465,DCN,TRUE
ENSG00000173638,amy_Mural,2.497623852009579,amy_Excit_B,0.1679989433946875,14.866902145579562,14,amy_Mural/amy_Excit_B: 14.867,ENSG00000173638,SLC19A1,TRUE
ENSG00000003436,amy_Mural,1.8178211821349444,amy_Endo,0.12791311222602444,14.21137481920404,15,amy_Mural/amy_Endo: 14.211,ENSG00000003436,TFPI,TRUE
ENSG00000188783,amy_Mural,1.3325304347808895,amy_Astro_A,0.10750200290650853,12.395401004200394,16,amy_Mural/amy_Astro_A: 12.395,ENSG00000188783,PRELP,TRUE
ENSG00000152977,amy_Mural,1.7309287187716413,amy_Oligo,0.14033281922221902,12.334454109631269,17,amy_Mural/amy_Oligo: 12.334,ENSG00000152977,ZIC1,TRUE
ENSG00000174944,amy_Mural,1.7775885256444868,amy_Astro_A,0.15958501144182438,11.138818799987957,18,amy_Mural/amy_Astro_A: 11.139,ENSG00000174944,P2RY14,TRUE
ENSG00000185633,amy_Mural,1.1157878050528687,amy_Endo,0.10777485579847931,10.352951036549772,19,amy_Mural/amy_Endo: 10.353,ENSG00000185633,NDUFA4L2,TRUE
ENSG00000113504,amy_Mural,2.0782563015628743,amy_Micro,0.20879246279684477,9.953694083224734,20,amy_Mural/amy_Micro: 9.954,ENSG00000113504,SLC12A7,TRUE
ENSG00000160801,amy_Mural,2.328203723807975,amy_Astro_B,0.2620996124842446,8.88289647489627,21,amy_Mural/amy_Astro_B: 8.883,ENSG00000160801,PTH1R,TRUE
ENSG00000111452,amy_Mural,2.2628728652442955,amy_Micro,0.261715145215137,8.646319888687191,22,amy_Mural/amy_Micro: 8.646,ENSG00000111452,ADGRD1,TRUE
ENSG00000164850,amy_Mural,1.16116321411683,amy_Endo,0.15712218259515506,7.390192746422777,23,amy_Mural/amy_Endo: 7.39,ENSG00000164850,GPER1,TRUE
ENSG00000083444,amy_Mural,1.2881611464174867,amy_Endo,0.18164965560215351,7.091459337741872,24,amy_Mural/amy_Endo: 7.091,ENSG00000083444,PLOD1,TRUE
ENSG00000188290,amy_Mural,1.1022950187123848,amy_Astro_A,0.1585877185967444,6.950695983686429,25,amy_Mural/amy_Astro_A: 6.951,ENSG00000188290,HES4,TRUE
ENSG00000099715,amy_Inhib_C,2.729153152925304,amy_Inhib_D,0.8764455215012846,3.113887955352287,1,amy_Inhib_C/amy_Inhib_D: 3.114,ENSG00000099715,PCDH11Y,TRUE
ENSG00000038295,amy_Inhib_C,1.5371383100424314,amy_Inhib_A,0.5273216153161554,2.9149920378682768,2,amy_Inhib_C/amy_Inhib_A: 2.915,ENSG00000038295,TLL1,TRUE
ENSG00000056291,amy_Inhib_C,1.0687045681978338,amy_Excit_C,0.5435057129006445,1.9663170833922736,3,amy_Inhib_C/amy_Excit_C: 1.966,ENSG00000056291,NPFFR2,TRUE
ENSG00000179981,amy_Inhib_C,1.5666714491667915,amy_Tcell,0.8608988026348486,1.8198090697441673,4,amy_Inhib_C/amy_Tcell: 1.82,ENSG00000179981,TSHZ1,TRUE
ENSG00000102290,amy_Inhib_C,3.2875138822538528,amy_Inhib_H,1.8789317412428492,1.7496718002535177,5,amy_Inhib_C/amy_Inhib_H: 1.75,ENSG00000102290,PCDH11X,TRUE
ENSG00000167081,amy_Inhib_C,2.4991737291210803,amy_Inhib_E,1.4297945125749607,1.7479251089166945,6,amy_Inhib_C/amy_Inhib_E: 1.748,ENSG00000167081,PBX3,TRUE
ENSG00000065485,amy_Inhib_C,0.6967399488056133,amy_Inhib_D,0.45209125498587477,1.5411489187672573,7,amy_Inhib_C/amy_Inhib_D: 1.541,ENSG00000065485,PDIA5,TRUE
ENSG00000082684,amy_Inhib_C,1.1458981041648095,amy_Excit_B,0.7536522042664373,1.5204600977451692,8,amy_Inhib_C/amy_Excit_B: 1.52,ENSG00000082684,SEMA5B,TRUE
ENSG00000283503,amy_Inhib_C,0.38977942823767575,amy_Inhib_E,0.2661716074065164,1.4643914579603399,9,amy_Inhib_C/amy_Inhib_E: 1.464,ENSG00000283503,LINC01902,TRUE
ENSG00000151812,amy_Inhib_C,1.9504974438297809,amy_Inhib_B,1.3347658272943195,1.461303101970778,10,amy_Inhib_C/amy_Inhib_B: 1.461,ENSG00000151812,SLC35F4,TRUE
ENSG00000183317,amy_Inhib_C,0.5336624838379396,amy_Excit_A,0.4080064181397909,1.3079757084975474,11,amy_Inhib_C/amy_Excit_A: 1.308,ENSG00000183317,EPHA10,TRUE
ENSG00000113966,amy_Inhib_C,0.7384962947815875,amy_Excit_C,0.6268929227966538,1.1780262113776243,12,amy_Inhib_C/amy_Excit_C: 1.178,ENSG00000113966,ARL6,TRUE
ENSG00000246662,amy_Inhib_C,0.583285094193777,amy_Excit_A,0.4967570682242349,1.1741857972526797,13,amy_Inhib_C/amy_Excit_A: 1.174,ENSG00000246662,LINC00535,TRUE
ENSG00000142949,amy_Inhib_C,0.7491064497402128,amy_Inhib_G,0.6385414150087894,1.173152488049505,14,amy_Inhib_C/amy_Inhib_G: 1.173,ENSG00000142949,PTPRF,TRUE
ENSG00000169570,amy_Inhib_C,0.6438409987322598,amy_OPC,0.5534126179515659,1.1634013715036182,15,amy_Inhib_C/amy_OPC: 1.163,ENSG00000169570,DTWD2,TRUE
ENSG00000147364,amy_Inhib_C,0.5890180498577717,amy_Excit_B,0.5112379946739349,1.1521405998657133,16,amy_Inhib_C/amy_Excit_B: 1.152,ENSG00000147364,FBXO25,TRUE
ENSG00000281392,amy_Inhib_C,0.46026893361722654,amy_Excit_B,0.4012496177214984,1.1470887778806373,17,amy_Inhib_C/amy_Excit_B: 1.147,ENSG00000281392,AC107204.1,TRUE
ENSG00000107614,amy_Inhib_C,0.40584235911682737,amy_Excit_B,0.35777549027326505,1.1343492501592252,18,amy_Inhib_C/amy_Excit_B: 1.134,ENSG00000107614,TRDMT1,TRUE
ENSG00000136478,amy_Inhib_C,0.5393371314766064,amy_Inhib_B,0.483299762786497,1.1159474367771718,19,amy_Inhib_C/amy_Inhib_B: 1.116,ENSG00000136478,TEX2,TRUE
ENSG00000151025,amy_Inhib_C,2.393630288000255,amy_Inhib_E,2.15087519783733,1.112863401096917,20,amy_Inhib_C/amy_Inhib_E: 1.113,ENSG00000151025,GPR158,TRUE
ENSG00000103591,amy_Inhib_C,0.44571892131082,amy_Endo,0.4010002724258028,1.1115177518820554,21,amy_Inhib_C/amy_Endo: 1.112,ENSG00000103591,AAGAB,TRUE
ENSG00000080224,amy_Inhib_C,4.144248445283191,amy_Excit_B,3.7300597166365796,1.111040776853859,22,amy_Inhib_C/amy_Excit_B: 1.111,ENSG00000080224,EPHA6,TRUE
ENSG00000143995,amy_Inhib_C,1.1617988074876853,amy_Oligo,1.0516125082162011,1.104778422099969,23,amy_Inhib_C/amy_Oligo: 1.105,ENSG00000143995,MEIS1,TRUE
ENSG00000070729,amy_Inhib_C,0.6530547562663026,amy_Inhib_A,0.5937930573515311,1.0998019397180119,24,amy_Inhib_C/amy_Inhib_A: 1.1,ENSG00000070729,CNGB1,TRUE
ENSG00000118733,amy_Inhib_C,2.2690554256060134,amy_Excit_A,2.0668312751287483,1.0978426023017616,25,amy_Inhib_C/amy_Excit_A: 1.098,ENSG00000118733,OLFM3,TRUE
ENSG00000251450,amy_Inhib_F,0.33518810411051436,amy_Inhib_G,0.08772539172979714,3.8208789667525997,1,amy_Inhib_F/amy_Inhib_G: 3.821,ENSG00000251450,RASGRF2-AS1,TRUE
ENSG00000172554,amy_Inhib_F,1.3323638095085755,amy_Inhib_E,0.3526707223962327,3.7779257672873614,2,amy_Inhib_F/amy_Inhib_E: 3.778,ENSG00000172554,SNTG2,TRUE
ENSG00000106852,amy_Inhib_F,0.9761019906301279,amy_Endo,0.290112899427894,3.364559082188391,4,amy_Inhib_F/amy_Endo: 3.365,ENSG00000106852,LHX6,TRUE
ENSG00000136546,amy_Inhib_F,0.7146428938687432,amy_Inhib_B,0.3609186139716093,1.9800666028407135,6,amy_Inhib_F/amy_Inhib_B: 1.98,ENSG00000136546,SCN7A,TRUE
ENSG00000170745,amy_Inhib_F,0.48450673766951075,amy_OPC,0.2627234473862088,1.844170143509407,7,amy_Inhib_F/amy_OPC: 1.844,ENSG00000170745,KCNS3,TRUE
ENSG00000267662,amy_Inhib_F,0.5499934290692278,amy_Mural,0.3036400731523159,1.8113334757146264,9,amy_Inhib_F/amy_Mural: 1.811,ENSG00000267662,AC025809.1,TRUE
ENSG00000168993,amy_Inhib_F,0.6545077145469075,amy_Inhib_H,0.36473393208862326,1.7944799125184625,10,amy_Inhib_F/amy_Inhib_H: 1.794,ENSG00000168993,CPLX1,TRUE
ENSG00000243660,amy_Inhib_F,0.37402986864572013,amy_Inhib_G,0.22285538936090413,1.6783523598794186,11,amy_Inhib_F/amy_Inhib_G: 1.678,ENSG00000243660,ZNF487,TRUE
ENSG00000231863,amy_Inhib_F,0.2849974050953159,amy_Excit_A,0.1717111871995994,1.6597486147715643,12,amy_Inhib_F/amy_Excit_A: 1.66,ENSG00000231863,AL139393.1,TRUE
ENSG00000144152,amy_Inhib_F,0.46208118472591997,amy_Inhib_B,0.2791793650284065,1.6551408972468404,13,amy_Inhib_F/amy_Inhib_B: 1.655,ENSG00000144152,FBLN7,TRUE
ENSG00000135778,amy_Inhib_F,0.3201824193017891,amy_OPC,0.2069000281333049,1.5475223574909172,14,amy_Inhib_F/amy_OPC: 1.548,ENSG00000135778,NTPCR,TRUE
ENSG00000134259,amy_Inhib_F,0.3947295954165102,amy_Inhib_D,0.25543041007097916,1.545350826891843,15,amy_Inhib_F/amy_Inhib_D: 1.545,ENSG00000134259,NGF,TRUE
ENSG00000170049,amy_Inhib_F,0.2293054076529119,amy_Inhib_B,0.15076968452714531,1.5208986366992538,16,amy_Inhib_F/amy_Inhib_B: 1.521,ENSG00000170049,KCNAB3,TRUE
ENSG00000183654,amy_Inhib_F,0.9296951365090871,amy_Inhib_D,0.6122782945862375,1.518419229832983,17,amy_Inhib_F/amy_Inhib_D: 1.518,ENSG00000183654,MARCH11,TRUE
ENSG00000119421,amy_Inhib_F,0.20058403655333407,amy_Astro_A,0.13633323860564656,1.4712775740150752,18,amy_Inhib_F/amy_Astro_A: 1.471,ENSG00000119421,NDUFA8,TRUE
ENSG00000029534,amy_Inhib_F,1.428220350136676,amy_Inhib_B,0.979399521896547,1.458261228646523,20,amy_Inhib_F/amy_Inhib_B: 1.458,ENSG00000029534,ANK1,TRUE
ENSG00000124588,amy_Inhib_F,0.7851258982585032,amy_Inhib_B,0.5410316932584073,1.451164336658392,21,amy_Inhib_F/amy_Inhib_B: 1.451,ENSG00000124588,NQO2,TRUE
ENSG00000129159,amy_Inhib_F,1.2969428331859785,amy_Inhib_D,0.9007636961204141,1.439825826431401,22,amy_Inhib_F/amy_Inhib_D: 1.44,ENSG00000129159,KCNC1,TRUE
ENSG00000130707,amy_Inhib_F,0.3370972144296393,amy_Inhib_B,0.23589221706626615,1.429030676052118,23,amy_Inhib_F/amy_Inhib_B: 1.429,ENSG00000130707,ASS1,TRUE
ENSG00000006283,amy_Inhib_F,0.31053746240878694,amy_Inhib_C,0.21866077366837033,1.4201791075694283,24,amy_Inhib_F/amy_Inhib_C: 1.42,ENSG00000006283,CACNA1G,TRUE
ENSG00000166411,amy_Inhib_F,0.4604420365703191,amy_Excit_A,0.3242930748699422,1.4198330838701367,25,amy_Inhib_F/amy_Excit_A: 1.42,ENSG00000166411,IDH3A,TRUE
ENSG00000172673,amy_Tcell,2.5202079668339605,amy_Oligo,0.11119504980818107,22.664749655506146,5,amy_Tcell/amy_Oligo: 22.665,ENSG00000172673,THEMIS,TRUE
ENSG00000165929,amy_Tcell,2.0388472292380766,amy_Inhib_E,0.09515275887498015,21.427095266012085,6,amy_Tcell/amy_Inhib_E: 21.427,ENSG00000165929,TC2N,TRUE
ENSG00000198821,amy_Tcell,3.4844784873214705,amy_Inhib_D,0.31949619098623444,10.906165975141782,8,amy_Tcell/amy_Inhib_D: 10.906,ENSG00000198821,CD247,TRUE
ENSG00000115232,amy_Tcell,1.3499367646356142,amy_OPC,0.15284156835743146,8.832261924182077,10,amy_Tcell/amy_OPC: 8.832,ENSG00000115232,ITGA4,TRUE
ENSG00000115165,amy_Tcell,1.3199445963840046,amy_Micro,0.2011132661813684,6.563190094052022,12,amy_Tcell/amy_Micro: 6.563,ENSG00000115165,CYTIP,TRUE
ENSG00000081320,amy_Tcell,1.597374449447678,amy_Astro_A,0.32479319073234636,4.918127888844914,15,amy_Tcell/amy_Astro_A: 4.918,ENSG00000081320,STK17B,TRUE
ENSG00000005844,amy_Tcell,2.1026909722185008,amy_Micro,0.4480145249042093,4.693354468067929,16,amy_Tcell/amy_Micro: 4.693,ENSG00000005844,ITGAL,TRUE
ENSG00000135272,amy_Tcell,1.8850297974628742,amy_Astro_A,0.4247943767456556,4.4375111834202325,17,amy_Tcell/amy_Astro_A: 4.438,ENSG00000135272,MDFIC,TRUE
ENSG00000127311,amy_Tcell,1.3794590277753274,amy_Micro,0.34260404278471246,4.026394483156055,18,amy_Tcell/amy_Micro: 4.026,ENSG00000127311,HELB,TRUE
ENSG00000123146,amy_Tcell,1.4781183506151536,amy_Mural,0.38443241207834344,3.8449368580137517,19,amy_Tcell/amy_Mural: 3.845,ENSG00000123146,ADGRE5,TRUE
ENSG00000164674,amy_Tcell,2.1945268614015654,amy_Micro,0.5811144907458955,3.7764104945735526,20,amy_Tcell/amy_Micro: 3.776,ENSG00000164674,SYTL3,TRUE
ENSG00000136167,amy_Tcell,1.654138239675229,amy_Micro,0.5092318641586973,3.248300737048404,22,amy_Tcell/amy_Micro: 3.248,ENSG00000136167,LCP1,TRUE
ENSG00000178607,amy_Tcell,1.2183533520779741,amy_Endo,0.3839462724413637,3.173239173103422,23,amy_Tcell/amy_Endo: 3.173,ENSG00000178607,ERN1,TRUE
ENSG00000135842,amy_Tcell,1.3913958573901133,amy_Mural,0.4455558773826958,3.1228313395022704,24,amy_Tcell/amy_Mural: 3.123,ENSG00000135842,FAM129A,TRUE
ENSG00000132182,amy_Tcell,1.3010080676553615,amy_Inhib_B,0.4178062145282907,3.1139031024807005,25,amy_Tcell/amy_Inhib_B: 3.114,ENSG00000132182,NUP210,TRUE
ENSG00000146469,amy_Inhib_B,1.0071645109206462,amy_Endo,0.06174442857136318,16.311828196070877,1,amy_Inhib_B/amy_Endo: 16.312,ENSG00000146469,VIP,TRUE
ENSG00000113389,amy_Inhib_B,0.40819385795931734,amy_Inhib_F,0.04618232900516988,8.838745614445346,2,amy_Inhib_B/amy_Inhib_F: 8.839,ENSG00000113389,NPR3,TRUE
ENSG00000172137,amy_Inhib_B,1.1309016376365322,amy_Excit_B,0.130591995919415,8.65980820397586,3,amy_Inhib_B/amy_Excit_B: 8.66,ENSG00000172137,CALB2,TRUE
ENSG00000234965,amy_Inhib_B,0.3906700268985301,amy_Inhib_D,0.05452702252005895,7.164704926897735,4,amy_Inhib_B/amy_Inhib_D: 7.165,ENSG00000234965,SHISA8,TRUE
ENSG00000170214,amy_Inhib_B,1.40076010738757,amy_Inhib_D,0.26795546517059377,5.227585511255673,5,amy_Inhib_B/amy_Inhib_D: 5.228,ENSG00000170214,ADRA1B,TRUE
ENSG00000130751,amy_Inhib_B,0.6186244846367721,amy_Inhib_H,0.16892889796626728,3.6620406104839605,6,amy_Inhib_B/amy_Inhib_H: 3.662,ENSG00000130751,NPAS1,TRUE
ENSG00000147571,amy_Inhib_B,0.4678296574629113,amy_Inhib_D,0.15941882488943163,2.9345948183182546,7,amy_Inhib_B/amy_Inhib_D: 2.935,ENSG00000147571,CRH,TRUE
ENSG00000206432,amy_Inhib_B,0.4347801533474521,amy_Mural,0.15420417592338354,2.8195095933295153,8,amy_Inhib_B/amy_Mural: 2.82,ENSG00000206432,TMEM200C,TRUE
ENSG00000169116,amy_Inhib_B,1.340248071821955,amy_Inhib_F,0.5053957507199324,2.6518783941352533,9,amy_Inhib_B/amy_Inhib_F: 2.652,ENSG00000169116,PARM1,TRUE
ENSG00000138764,amy_Inhib_B,0.6843986536169129,amy_Excit_B,0.28385822012843165,2.4110580743698624,10,amy_Inhib_B/amy_Excit_B: 2.411,ENSG00000138764,CCNG2,TRUE
ENSG00000118432,amy_Inhib_B,2.2196461594811043,amy_Excit_B,0.9413817693897601,2.357859724562081,11,amy_Inhib_B/amy_Excit_B: 2.358,ENSG00000118432,CNR1,TRUE
ENSG00000150556,amy_Inhib_B,1.2563393225059782,amy_Inhib_D,0.5482430108237922,2.2915738052331895,12,amy_Inhib_B/amy_Inhib_D: 2.292,ENSG00000150556,LYPD6B,TRUE
ENSG00000245864,amy_Inhib_B,0.6058659742125777,amy_OPC,0.26756555975559115,2.2643645720548204,13,amy_Inhib_B/amy_OPC: 2.264,ENSG00000245864,MEF2C-AS2,TRUE
ENSG00000174453,amy_Inhib_B,1.732087304219575,amy_Inhib_C,0.8267368629289834,2.0950889961324504,15,amy_Inhib_B/amy_Inhib_C: 2.095,ENSG00000174453,VWC2L,TRUE
ENSG00000159788,amy_Inhib_B,3.1791586320171747,amy_Inhib_D,1.6056402060216217,1.9799944097652746,16,amy_Inhib_B/amy_Inhib_D: 1.98,ENSG00000159788,RGS12,TRUE
ENSG00000118276,amy_Inhib_B,1.0788625269999497,amy_OPC,0.5710945661557103,1.8891136265964668,17,amy_Inhib_B/amy_OPC: 1.889,ENSG00000118276,B4GALT6,TRUE
ENSG00000124749,amy_Inhib_B,1.0366525910861053,amy_Astro_A,0.5630717034813598,1.8410667498947106,18,amy_Inhib_B/amy_Astro_A: 1.841,ENSG00000124749,COL21A1,TRUE
ENSG00000102024,amy_Inhib_B,1.1973882416011565,amy_Oligo,0.6717357777369138,1.7825286091432742,19,amy_Inhib_B/amy_Oligo: 1.783,ENSG00000102024,PLS3,TRUE
ENSG00000122477,amy_Inhib_B,0.6723105150878355,amy_Inhib_D,0.37759073900938017,1.780527024713744,20,amy_Inhib_B/amy_Inhib_D: 1.781,ENSG00000122477,LRRC39,TRUE
ENSG00000144229,amy_Inhib_B,1.8226183175093766,amy_Mural,1.0296568484885302,1.7701220753155409,21,amy_Inhib_B/amy_Mural: 1.77,ENSG00000144229,THSD7B,TRUE
ENSG00000133019,amy_Inhib_B,3.4569006016960415,amy_Excit_A,1.9694050172910185,1.7553020182974461,22,amy_Inhib_B/amy_Excit_A: 1.755,ENSG00000133019,CHRM3,TRUE
ENSG00000156298,amy_Inhib_B,0.8766939467219176,amy_Inhib_D,0.5017546901242068,1.7472561073717048,23,amy_Inhib_B/amy_Inhib_D: 1.747,ENSG00000156298,TSPAN7,TRUE
ENSG00000163630,amy_Inhib_B,3.7413081296713306,amy_Inhib_C,2.1805350930248784,1.7157752432598181,24,amy_Inhib_B/amy_Inhib_C: 1.716,ENSG00000163630,SYNPR,TRUE
ENSG00000187699,amy_Inhib_B,0.33452227941373813,amy_Inhib_F,0.20505150188941693,1.631406141049111,25,amy_Inhib_B/amy_Inhib_F: 1.631,ENSG00000187699,C2orf88,TRUE
ENSG00000131095,amy_Astro_B,2.733509067868495,amy_Astro_A,1.569841291406298,1.7412645996970548,1,amy_Astro_B/amy_Astro_A: 1.741,ENSG00000131095,GFAP,TRUE
ENSG00000151914,amy_Astro_B,5.56551777133503,amy_Astro_A,4.19720598049949,1.3260053943487196,2,amy_Astro_B/amy_Astro_A: 1.326,ENSG00000151914,DST,TRUE
ENSG00000127603,amy_Astro_B,5.377372957252116,amy_Astro_A,4.335038904984545,1.2404439902647857,3,amy_Astro_B/amy_Astro_A: 1.24,ENSG00000127603,MACF1,TRUE
ENSG00000154217,amy_Astro_B,4.928088816879202,amy_Astro_A,4.457580431645018,1.1055524162601704,5,amy_Astro_B/amy_Astro_A: 1.106,ENSG00000154217,PITPNC1,TRUE
ENSG00000250974,amy_Excit_C,0.6496403192583465,amy_Excit_A,0.12540483022271173,5.180345271427128,2,amy_Excit_C/amy_Excit_A: 5.18,ENSG00000250974,LINC02196,TRUE
ENSG00000152034,amy_Excit_C,1.6228587907262255,amy_Excit_A,0.5365832396765491,3.024430639511738,3,amy_Excit_C/amy_Excit_A: 3.024,ENSG00000152034,MCHR2,TRUE
ENSG00000204920,amy_Excit_C,1.0003328469243036,amy_Astro_A,0.3637801574085608,2.7498279566711816,4,amy_Excit_C/amy_Astro_A: 2.75,ENSG00000204920,ZNF155,TRUE
ENSG00000275119,amy_Excit_C,0.8873981052925148,amy_Inhib_F,0.35765213266495954,2.48117660778444,5,amy_Excit_C/amy_Inhib_F: 2.481,ENSG00000275119,AC244131.2,TRUE
ENSG00000223930,amy_Excit_C,1.6001562699131278,amy_Excit_A,0.7147029820584955,2.2389108623897718,8,amy_Excit_C/amy_Excit_A: 2.239,ENSG00000223930,AC109779.1,TRUE
ENSG00000183090,amy_Excit_C,0.5264250087486063,amy_Excit_A,0.23688115741879626,2.222316939366808,9,amy_Excit_C/amy_Excit_A: 2.222,ENSG00000183090,FREM3,TRUE
ENSG00000169035,amy_Excit_C,0.3547164952487145,amy_Excit_A,0.1606198500046687,2.208422528338833,10,amy_Excit_C/amy_Excit_A: 2.208,ENSG00000169035,KLK7,TRUE
ENSG00000010438,amy_Excit_C,0.8117415515483356,amy_Endo,0.37720112194985606,2.152012558584717,11,amy_Excit_C/amy_Endo: 2.152,ENSG00000010438,PRSS3,TRUE
ENSG00000250101,amy_Excit_C,1.8248647724349165,amy_Excit_A,0.8531952620699551,2.138859477498238,13,amy_Excit_C/amy_Excit_A: 2.139,ENSG00000250101,AC106795.3,TRUE
ENSG00000230453,amy_Excit_C,0.56306990728177575,amy_Excit_A,0.2699939723031964,2.0854906592116897,15,amy_Excit_C/amy_Excit_A: 2.085,ENSG00000230453,ANKRD18B,TRUE
ENSG00000182870,amy_Excit_C,0.8883079847212499,amy_Excit_A,0.42699319870941566,2.080379704890278,16,amy_Excit_C/amy_Excit_A: 2.08,ENSG00000182870,GALNT9,TRUE
ENSG00000224514,amy_Excit_C,0.3790741778799025,amy_Inhib_C,0.1827939841017732,2.073778192114066,17,amy_Excit_C/amy_Inhib_C: 2.074,ENSG00000224514,LINC00620,TRUE
ENSG00000130649,amy_Excit_C,0.2995681746202336,amy_Excit_A,0.14550328411671246,2.0588413274571944,19,amy_Excit_C/amy_Excit_A: 2.059,ENSG00000130649,CYP2E1,TRUE
ENSG00000155749,amy_Excit_C,1.2282818910260331,amy_Inhib_E,0.6017236343280166,2.0412724728649465,20,amy_Excit_C/amy_Inhib_E: 2.041,ENSG00000155749,ALS2CR12,TRUE
ENSG00000174749,amy_Excit_C,0.7361768195560944,amy_Excit_A,0.36133158969547235,2.037399553624799,21,amy_Excit_C/amy_Excit_A: 2.037,ENSG00000174749,FAM241A,TRUE
ENSG00000187135,amy_Excit_C,1.4130345048512525,amy_Excit_A,0.6936033999869006,2.037236992895276,22,amy_Excit_C/amy_Excit_A: 2.037,ENSG00000187135,VSTM2B,TRUE
ENSG00000153157,amy_Excit_C,0.7088476673529535,amy_Inhib_E,0.3515839236966078,2.0161549478713914,23,amy_Excit_C/amy_Inhib_E: 2.016,ENSG00000153157,SYCP2L,TRUE
