gene,cellType.target,mean.target,cellType.2nd,mean.2nd,MeanRatio,MeanRatio.rank,MeanRatio.anno,gene_ensembl,gene_name,marker_gene
ENSG00000149654,amy_Excit_C,2.4980609837576027,amy_Excit_A,1.244288482206176,2.0076220422200124,24,amy_Excit_C/amy_Excit_A: 2.008,ENSG00000149654,CDH22,TRUE
ENSG00000235450,amy_Excit_C,1.5984825781770582,amy_Excit_A,0.8003572893193824,1.9972112449133752,25,amy_Excit_C/amy_Excit_A: 1.997,ENSG00000235450,AC079760.1,TRUE
ENSG00000134363,amy_Excit_B,1.3217121668001541,amy_Endo,0.07469815662886356,17.694039939526984,2,amy_Excit_B/amy_Endo: 17.694,ENSG00000134363,FST,TRUE
ENSG00000176887,amy_Excit_B,2.087859263056102,amy_Inhib_C,0.16022077937795717,13.031139101694729,3,amy_Excit_B/amy_Inhib_C: 13.031,ENSG00000176887,SOX11,TRUE
ENSG00000272398,amy_Excit_B,0.6125743319244819,amy_Inhib_B,0.047123482717942644,12.999343354799183,4,amy_Excit_B/amy_Inhib_B: 12.999,ENSG00000272398,CD24,TRUE
ENSG00000180828,amy_Excit_B,1.1236859421952003,amy_Excit_A,0.08992399726165654,12.495951875065705,5,amy_Excit_B/amy_Excit_A: 12.496,ENSG00000180828,BHLHE22,TRUE
ENSG00000259403,amy_Excit_B,0.8877224329456342,amy_Excit_C,0.09228731471409803,9.619116513420709,7,amy_Excit_B/amy_Excit_C: 9.619,ENSG00000259403,AC020704.1,TRUE
ENSG00000254726,amy_Excit_B,0.6974189839533967,amy_OPC,0.07665523941404756,9.098125441711037,8,amy_Excit_B/amy_OPC: 9.098,ENSG00000254726,MEX3A,TRUE
ENSG00000166250,amy_Excit_B,2.1697187705169134,amy_Inhib_H,0.314804960609578,6.89226359811974,9,amy_Excit_B/amy_Inhib_H: 6.892,ENSG00000166250,CLMP,TRUE
ENSG00000171532,amy_Excit_B,0.8624945162310719,amy_Excit_A,0.1488776163058732,5.793312236132616,10,amy_Excit_B/amy_Excit_A: 5.793,ENSG00000171532,NEUROD2,TRUE
ENSG00000164099,amy_Excit_B,2.5247727490901304,amy_Inhib_D,0.4990404538202064,5.05925467517259,11,amy_Excit_B/amy_Inhib_D: 5.059,ENSG00000164099,PRSS12,TRUE
ENSG00000146374,amy_Excit_B,0.8552545764633411,amy_Inhib_F,0.18064522855371634,4.734443213976306,12,amy_Excit_B/amy_Inhib_F: 4.734,ENSG00000146374,RSPO3,TRUE
ENSG00000259664,amy_Excit_B,1.7111003765380624,amy_Excit_C,0.36175794465432426,4.729959360458813,13,amy_Excit_B/amy_Excit_C: 4.73,ENSG00000259664,LINC02254,TRUE
ENSG00000162244,amy_Excit_B,0.9892599608350496,amy_Excit_A,0.22603119432579027,4.376652363342287,15,amy_Excit_B/amy_Excit_A: 4.377,ENSG00000162244,RPL29,TRUE
ENSG00000160207,amy_Excit_B,0.6134942722963753,amy_Inhib_H,0.14833184850378386,4.135957843744699,17,amy_Excit_B/amy_Inhib_H: 4.136,ENSG00000160207,HSF2BP,TRUE
ENSG00000008197,amy_Excit_B,0.8396520107509569,amy_Excit_C,0.20637671504381747,4.068540438647275,18,amy_Excit_B/amy_Excit_C: 4.069,ENSG00000008197,TFAP2D,TRUE
ENSG00000173852,amy_Excit_B,1.9273220863031457,amy_Astro_A,0.4858044398328104,3.96727968761758,19,amy_Excit_B/amy_Astro_A: 3.967,ENSG00000173852,DPY19L1,TRUE
ENSG00000231500,amy_Excit_B,1.4742042821988823,amy_Excit_A,0.38106774551352846,3.868614700549475,20,amy_Excit_B/amy_Excit_A: 3.869,ENSG00000231500,RPS18,TRUE
ENSG00000124766,amy_Excit_B,1.9984267240129248,amy_OPC,0.5357989029690833,3.7298074201697986,21,amy_Excit_B/amy_OPC: 3.73,ENSG00000124766,SOX4,TRUE
ENSG00000112139,amy_Excit_B,1.0999627295823187,amy_Inhib_D,0.29620658055287946,3.7134986249434485,22,amy_Excit_B/amy_Inhib_D: 3.713,ENSG00000112139,MDGA1,TRUE
ENSG00000114784,amy_Excit_B,0.9411974845884666,amy_Inhib_B,0.25538447803338593,3.6854138193372332,23,amy_Excit_B/amy_Inhib_B: 3.685,ENSG00000114784,EIF1B,TRUE
ENSG00000132872,amy_Excit_B,1.242128646471724,amy_Inhib_F,0.3535732104331707,3.513073416817874,24,amy_Excit_B/amy_Inhib_F: 3.513,ENSG00000132872,SYT4,TRUE
ENSG00000183287,amy_Excit_B,3.008942134390239,amy_Inhib_B,0.8879690774431671,3.3885663485650164,25,amy_Excit_B/amy_Inhib_B: 3.389,ENSG00000183287,CCBE1,TRUE
ENSG00000177098,amy_Inhib_E,0.5292595279021587,amy_Excit_B,0.10003566974367989,5.290708097004535,1,amy_Inhib_E/amy_Excit_B: 5.291,ENSG00000177098,SCN4B,TRUE
ENSG00000143858,amy_Inhib_E,0.7080124912206059,amy_Inhib_C,0.15118824106093953,4.68298649585603,3,amy_Inhib_E/amy_Inhib_C: 4.683,ENSG00000143858,SYT2,TRUE
ENSG00000119547,amy_Inhib_E,1.2010870649672896,amy_Inhib_G,0.3450510076293133,3.4808971381344636,5,amy_Inhib_E/amy_Inhib_G: 3.481,ENSG00000119547,ONECUT2,TRUE
ENSG00000241956,amy_Inhib_E,3.3750358072259825,amy_Inhib_G,1.1170857874103448,3.021286140476348,7,amy_Inhib_E/amy_Inhib_G: 3.021,ENSG00000241956,AC109466.1,TRUE
ENSG00000253693,amy_Inhib_E,2.835373776976007,amy_Inhib_G,0.9789132491178071,2.8964505072653117,9,amy_Inhib_E/amy_Inhib_G: 2.896,ENSG00000253693,AC008415.1,TRUE
ENSG00000283538,amy_Inhib_E,0.644654138516322,amy_Inhib_G,0.22894172046703018,2.8158001835631286,10,amy_Inhib_E/amy_Inhib_G: 2.816,ENSG00000283538,AC005972.4,TRUE
ENSG00000236358,amy_Inhib_E,1.4413152184263245,amy_Inhib_G,0.6036019157871718,2.387857262756813,12,amy_Inhib_E/amy_Inhib_G: 2.388,ENSG00000236358,AL355472.3,TRUE
ENSG00000281508,amy_Inhib_E,1.1118939486937063,amy_Inhib_D,0.49748647978266486,2.2350234506462474,13,amy_Inhib_E/amy_Inhib_D: 2.235,ENSG00000281508,AL078639.1,TRUE
ENSG00000154174,amy_Inhib_E,0.9862043779414341,amy_Inhib_G,0.44231884316607367,2.2296232529509314,14,amy_Inhib_E/amy_Inhib_G: 2.23,ENSG00000154174,TOMM70,TRUE
ENSG00000074410,amy_Inhib_E,1.1517074512066556,amy_Astro_A,0.523918188354988,2.1982581952781914,15,amy_Inhib_E/amy_Astro_A: 2.198,ENSG00000074410,CA12,TRUE
ENSG00000068383,amy_Inhib_E,2.120264195324225,amy_Mural,1.0065346310835515,2.1064990014717377,16,amy_Inhib_E/amy_Mural: 2.106,ENSG00000068383,INPP5A,TRUE
ENSG00000149295,amy_Inhib_E,0.9503057478245304,amy_Inhib_A,0.46279046881249536,2.0534254956956715,17,amy_Inhib_E/amy_Inhib_A: 2.053,ENSG00000149295,DRD2,TRUE
ENSG00000104154,amy_Inhib_E,0.775337254858805,amy_Oligo,0.3913429652971673,1.9812219040913401,18,amy_Inhib_E/amy_Oligo: 1.981,ENSG00000104154,SLC30A4,TRUE
ENSG00000131771,amy_Inhib_E,0.5233578412042579,amy_Astro_A,0.27289982172720556,1.9177654198961465,20,amy_Inhib_E/amy_Astro_A: 1.918,ENSG00000131771,PPP1R1B,TRUE
ENSG00000123360,amy_Inhib_E,0.8423070112604332,amy_Inhib_G,0.4421447304182477,1.9050481738494343,21,amy_Inhib_E/amy_Inhib_G: 1.905,ENSG00000123360,PDE1B,TRUE
ENSG00000100302,amy_Inhib_E,0.5085305462706936,amy_Inhib_B,0.2706906444692218,1.8786410120225443,22,amy_Inhib_E/amy_Inhib_B: 1.879,ENSG00000100302,RASD2,TRUE
ENSG00000125648,amy_Inhib_E,0.7371664622502556,amy_Excit_A,0.39887134660654316,1.8481309036655755,23,amy_Inhib_E/amy_Excit_A: 1.848,ENSG00000125648,SLC25A23,TRUE
ENSG00000246273,amy_Inhib_E,0.5182105357665547,amy_Excit_B,0.2804380733399898,1.8478608471193598,24,amy_Inhib_E/amy_Excit_B: 1.848,ENSG00000246273,SBF2-AS1,TRUE
ENSG00000164270,amy_Inhib_E,1.705085702583091,amy_Inhib_G,0.9247758704435027,1.84378264731904,25,amy_Inhib_E/amy_Inhib_G: 1.844,ENSG00000164270,HTR4,TRUE
ENSG00000244300,amy_Endo,1.3109304728744555,amy_Excit_C,0.028269568118238702,46.37249735798692,1,amy_Endo/amy_Excit_C: 46.372,ENSG00000244300,GATA2-AS1,TRUE
ENSG00000204301,amy_Endo,1.0327648469814192,amy_Mural,0.023635780002849566,43.69497629682234,2,amy_Endo/amy_Mural: 43.695,ENSG00000204301,NOTCH4,TRUE
ENSG00000066056,amy_Endo,1.4807160806099455,amy_Mural,0.03794149812585633,39.02629452580495,3,amy_Endo/amy_Mural: 39.026,ENSG00000066056,TIE1,TRUE
ENSG00000168389,amy_Endo,1.7165585874704266,amy_Mural,0.07132474794005568,24.06680201538314,4,amy_Endo/amy_Mural: 24.067,ENSG00000168389,MFSD2A,TRUE
ENSG00000162618,amy_Endo,1.8106361324215607,amy_Mural,0.07599556925008898,23.82554865090955,5,amy_Endo/amy_Mural: 23.826,ENSG00000162618,ADGRL4,TRUE
ENSG00000072163,amy_Endo,1.5862795100230476,amy_Inhib_G,0.0693828261295865,22.86271111327101,6,amy_Endo/amy_Inhib_G: 22.863,ENSG00000072163,LIMS2,TRUE
ENSG00000138772,amy_Endo,1.524638989612105,amy_Mural,0.08516199225180186,17.90281027132555,7,amy_Endo/amy_Mural: 17.903,ENSG00000138772,ANXA3,TRUE
ENSG00000157554,amy_Endo,3.05234543040182,amy_Mural,0.17271022578199355,17.67321776450397,8,amy_Endo/amy_Mural: 17.673,ENSG00000157554,ERG,TRUE
ENSG00000198959,amy_Endo,1.7572759754274674,amy_Mural,0.1239600260816681,14.176150416987877,9,amy_Endo/amy_Mural: 14.176,ENSG00000198959,TGM2,TRUE
ENSG00000186352,amy_Endo,1.4912584486186693,amy_Inhib_H,0.10948682095633024,13.620437926620141,10,amy_Endo/amy_Inhib_H: 13.62,ENSG00000186352,ANKRD37,TRUE
ENSG00000105227,amy_Endo,0.924682005813343,amy_Excit_B,0.06796181373300679,13.605905361002097,11,amy_Endo/amy_Excit_B: 13.606,ENSG00000105227,PRX,TRUE
ENSG00000047457,amy_Endo,1.5571848237384243,amy_Mural,0.11592544133257121,13.432640892615751,12,amy_Endo/amy_Mural: 13.433,ENSG00000047457,CP,TRUE
ENSG00000173848,amy_Endo,1.6028003248480533,amy_Tcell,0.12549629119451428,12.771694761590814,13,amy_Endo/amy_Tcell: 12.772,ENSG00000173848,NET1,TRUE
ENSG00000178175,amy_Endo,1.5049899147977852,amy_Mural,0.12759863280837494,11.794718185248495,14,amy_Endo/amy_Mural: 11.795,ENSG00000178175,ZNF366,TRUE
ENSG00000110799,amy_Endo,3.998864544106972,amy_Mural,0.34899059745089245,11.458373300930162,15,amy_Endo/amy_Mural: 11.458,ENSG00000110799,VWF,TRUE
ENSG00000165949,amy_Endo,1.0038664809768225,amy_Mural,0.09108022574649953,11.021782969344518,16,amy_Endo/amy_Mural: 11.022,ENSG00000165949,IFI27,TRUE
ENSG00000102755,amy_Endo,5.4670380300219374,amy_Mural,0.5027173345542074,10.874974173846462,17,amy_Endo/amy_Mural: 10.875,ENSG00000102755,FLT1,TRUE
ENSG00000174059,amy_Endo,1.270170544606843,amy_Mural,0.12057653884820743,10.53414334778549,18,amy_Endo/amy_Mural: 10.534,ENSG00000174059,CD34,TRUE
ENSG00000118777,amy_Endo,2.2061595032613828,amy_Mural,0.21455186366429804,10.282639663821728,19,amy_Endo/amy_Mural: 10.283,ENSG00000118777,ABCG2,TRUE
ENSG00000101187,amy_Endo,1.1480800840219116,amy_Mural,0.11358282248966203,10.107867183230162,20,amy_Endo/amy_Mural: 10.108,ENSG00000101187,SLCO4A1,TRUE
ENSG00000128567,amy_Endo,2.741867024213486,amy_Mural,0.27928160405480074,9.817571169762674,21,amy_Endo/amy_Mural: 9.818,ENSG00000128567,PODXL,TRUE
ENSG00000154133,amy_Endo,0.9646936368139193,amy_Mural,0.11018330710569703,8.755351987107309,22,amy_Endo/amy_Mural: 8.755,ENSG00000154133,ROBO4,TRUE
ENSG00000085563,amy_Endo,5.230455312979226,amy_Mural,0.6314473189281998,8.283280578112592,23,amy_Endo/amy_Mural: 8.283,ENSG00000085563,ABCB1,TRUE
ENSG00000078596,amy_Endo,1.226456547622628,amy_Oligo,0.1493529188318157,8.211801665581936,24,amy_Endo/amy_Oligo: 8.212,ENSG00000078596,ITM2A,TRUE
ENSG00000172889,amy_Endo,1.7128916226003974,amy_Mural,0.21936352743221357,7.808461336535104,25,amy_Endo/amy_Mural: 7.808,ENSG00000172889,EGFL7,TRUE
ENSG00000248587,amy_Inhib_G,1.3743873415483876,amy_OPC,0.650598811922178,2.112495928923993,1,amy_Inhib_G/amy_OPC: 2.112,ENSG00000248587,GDNF-AS1,TRUE
ENSG00000211448,amy_Inhib_G,1.015654870062492,amy_Astro_A,0.5437552631331024,1.8678529458461102,2,amy_Inhib_G/amy_Astro_A: 1.868,ENSG00000211448,DIO2,TRUE
ENSG00000103316,amy_Inhib_G,0.9747345173962524,amy_Inhib_E,0.7451771874575609,1.3080573772285067,4,amy_Inhib_G/amy_Inhib_E: 1.308,ENSG00000103316,CRYM,TRUE
ENSG00000146151,amy_Inhib_G,1.0726717084684532,amy_Excit_A,0.8403770329007287,1.2764172109343743,5,amy_Inhib_G/amy_Excit_A: 1.276,ENSG00000146151,HMGCLL1,TRUE
ENSG00000177030,amy_Inhib_G,0.6922856275254797,amy_Inhib_E,0.5679681232358592,1.2188811294221091,6,amy_Inhib_G/amy_Inhib_E: 1.219,ENSG00000177030,DEAF1,TRUE
ENSG00000186297,amy_Inhib_G,0.8961580647570928,amy_Inhib_A,0.7440056951966897,1.2045043076184776,7,amy_Inhib_G/amy_Inhib_A: 1.205,ENSG00000186297,GABRA5,TRUE
ENSG00000124225,amy_Inhib_G,1.4696433937405675,amy_Mural,1.2310474892687677,1.1938153536331273,8,amy_Inhib_G/amy_Mural: 1.194,ENSG00000124225,PMEPA1,TRUE
ENSG00000103415,amy_Inhib_G,0.7609548443165917,amy_Inhib_E,0.6395349194118958,1.1898565992555206,9,amy_Inhib_G/amy_Inhib_E: 1.19,ENSG00000103415,HMOX2,TRUE
ENSG00000249335,amy_Inhib_G,1.08918138117176,amy_Inhib_E,0.9357353849590573,1.1639843899025115,11,amy_Inhib_G/amy_Inhib_E: 1.164,ENSG00000249335,AC093523.1,TRUE
ENSG00000114796,amy_Inhib_G,1.589829584849226,amy_Inhib_E,1.36798776421728,1.162166524025072,12,amy_Inhib_G/amy_Inhib_E: 1.162,ENSG00000114796,KLHL24,TRUE
ENSG00000163328,amy_Inhib_G,1.6549619844039207,amy_Inhib_E,1.4310972159976656,1.156428763821046,13,amy_Inhib_G/amy_Inhib_E: 1.156,ENSG00000163328,GPR155,TRUE
ENSG00000258472,amy_Inhib_G,0.6608909842324763,amy_Inhib_D,0.5813312822324874,1.1368577684215713,14,amy_Inhib_G/amy_Inhib_D: 1.137,ENSG00000258472,AC005726.1,TRUE
ENSG00000083828,amy_Inhib_G,1.1337439720711355,amy_Inhib_H,0.9973859458010719,1.1367154077557657,15,amy_Inhib_G/amy_Inhib_H: 1.137,ENSG00000083828,ZNF586,TRUE
ENSG00000198598,amy_Inhib_G,0.7197692244759197,amy_Inhib_E,0.6336908510797763,1.1358365411927132,16,amy_Inhib_G/amy_Inhib_E: 1.136,ENSG00000198598,MMP17,TRUE
ENSG00000153914,amy_Inhib_G,1.1632469318798047,amy_Inhib_H,1.0370702227062436,1.1216665047467103,17,amy_Inhib_G/amy_Inhib_H: 1.122,ENSG00000153914,SREK1,TRUE
ENSG00000169902,amy_Inhib_G,2.202195884130106,amy_Inhib_A,1.9672036043395411,1.1194549863939784,18,amy_Inhib_G/amy_Inhib_A: 1.119,ENSG00000169902,TPST1,TRUE
ENSG00000251293,amy_Inhib_G,1.8882363536230347,amy_Inhib_E,1.6985617705839573,1.1116677569953008,19,amy_Inhib_G/amy_Inhib_E: 1.112,ENSG00000251293,AC008574.1,TRUE
ENSG00000141837,amy_Inhib_G,3.7870440306686026,amy_Inhib_E,3.4117407776664024,1.11000344910697,20,amy_Inhib_G/amy_Inhib_E: 1.11,ENSG00000141837,CACNA1A,TRUE
ENSG00000065621,amy_Inhib_G,0.7542768905617242,amy_Inhib_H,0.6813972911132895,1.1069561038749678,21,amy_Inhib_G/amy_Inhib_H: 1.107,ENSG00000065621,GSTO2,TRUE
ENSG00000138759,amy_Inhib_G,2.2809258702718602,amy_Inhib_A,2.0658307569037113,1.1041203944947242,22,amy_Inhib_G/amy_Inhib_A: 1.104,ENSG00000138759,FRAS1,TRUE
ENSG00000070182,amy_Inhib_G,0.9494485010332944,amy_Inhib_E,0.8720811777298436,1.0887157357355761,23,amy_Inhib_G/amy_Inhib_E: 1.089,ENSG00000070182,SPTB,TRUE
ENSG00000163683,amy_Inhib_G,0.8460352217241254,amy_Mural,0.7776311273667373,1.0879647071086547,24,amy_Inhib_G/amy_Mural: 1.088,ENSG00000163683,SMIM14,TRUE
ENSG00000242593,amy_Inhib_G,2.007819919375741,amy_Inhib_E,1.8464071288695274,1.0874199346300397,25,amy_Inhib_G/amy_Inhib_E: 1.087,ENSG00000242593,AC006148.1,TRUE
ENSG00000150893,amy_Inhib_A,1.215222864058761,amy_Inhib_H,0.5451937719835819,2.228974222573028,1,amy_Inhib_A/amy_Inhib_H: 2.229,ENSG00000150893,FREM2,TRUE
ENSG00000114656,amy_Inhib_A,0.5937754096063402,amy_Inhib_E,0.31026766745536494,1.9137521304625165,2,amy_Inhib_A/amy_Inhib_E: 1.914,ENSG00000114656,KIAA1257,TRUE
ENSG00000077522,amy_Inhib_A,1.943771216737336,amy_Inhib_E,1.1198936065761727,1.7356748938678088,4,amy_Inhib_A/amy_Inhib_E: 1.736,ENSG00000077522,ACTN2,TRUE
ENSG00000158023,amy_Inhib_A,0.5963089439582518,amy_Inhib_G,0.35017294648671876,1.702898381902465,5,amy_Inhib_A/amy_Inhib_G: 1.703,ENSG00000158023,WDR66,TRUE
ENSG00000283217,amy_Inhib_A,0.3441884395287837,amy_Inhib_C,0.21667300883210014,1.5885155303099854,7,amy_Inhib_A/amy_Inhib_C: 1.589,ENSG00000283217,AC068205.1,TRUE
ENSG00000170959,amy_Inhib_A,1.35240452278304,amy_Inhib_H,0.8812133725268193,1.5347072172828156,8,amy_Inhib_A/amy_Inhib_H: 1.535,ENSG00000170959,DCDC1,TRUE
ENSG00000174567,amy_Inhib_A,0.21571248503873341,amy_Inhib_E,0.14056250243642873,1.5346374836794918,9,amy_Inhib_A/amy_Inhib_E: 1.535,ENSG00000174567,GOLT1A,TRUE
ENSG00000239332,amy_Inhib_A,0.23071772389160072,amy_Inhib_E,0.15760665868916973,1.4638830986615858,10,amy_Inhib_A/amy_Inhib_E: 1.464,ENSG00000239332,LINC01119,TRUE
ENSG00000198039,amy_Inhib_A,0.8050125765243555,amy_Inhib_E,0.5544053878033739,1.4520287757554446,11,amy_Inhib_A/amy_Inhib_E: 1.452,ENSG00000198039,ZNF273,TRUE
ENSG00000165164,amy_Inhib_A,0.7244885541909846,amy_Inhib_H,0.5013506575496229,1.4450735094912601,12,amy_Inhib_A/amy_Inhib_H: 1.445,ENSG00000165164,CFAP47,TRUE
ENSG00000165695,amy_Inhib_A,0.46585678431258587,amy_Inhib_H,0.32255104071248586,1.4442885792076525,13,amy_Inhib_A/amy_Inhib_H: 1.444,ENSG00000165695,AK8,TRUE
ENSG00000132170,amy_Inhib_A,0.6577185480474906,amy_Micro,0.4570989375146019,1.4388975647673212,14,amy_Inhib_A/amy_Micro: 1.439,ENSG00000132170,PPARG,TRUE
ENSG00000168096,amy_Inhib_A,0.8732674673649404,amy_Inhib_H,0.6134399060176344,1.4235582960914135,15,amy_Inhib_A/amy_Inhib_H: 1.424,ENSG00000168096,ANKS3,TRUE
ENSG00000168743,amy_Inhib_A,0.7454839383821106,amy_Inhib_G,0.5238875053425072,1.4229847644385565,16,amy_Inhib_A/amy_Inhib_G: 1.423,ENSG00000168743,NPNT,TRUE
ENSG00000117245,amy_Inhib_A,0.3063538272831281,amy_Excit_A,0.21843339023211247,1.4025045665298208,17,amy_Inhib_A/amy_Excit_A: 1.403,ENSG00000117245,KIF17,TRUE
ENSG00000138785,amy_Inhib_A,0.5160945055906786,amy_Inhib_G,0.3687616774963883,1.3995340001015515,18,amy_Inhib_A/amy_Inhib_G: 1.4,ENSG00000138785,INTS12,TRUE
ENSG00000082516,amy_Inhib_A,0.3953352470732963,amy_Inhib_B,0.28286572544165944,1.3976074565274028,19,amy_Inhib_A/amy_Inhib_B: 1.398,ENSG00000082516,GEMIN5,TRUE
ENSG00000134317,amy_Inhib_A,0.5511651715667306,amy_Inhib_H,0.3955018515441393,1.3935843016027418,20,amy_Inhib_A/amy_Inhib_H: 1.394,ENSG00000134317,GRHL1,TRUE
ENSG00000146021,amy_Inhib_A,1.2222225269757223,amy_Excit_A,0.8828797809177736,1.3843589505529215,21,amy_Inhib_A/amy_Excit_A: 1.384,ENSG00000146021,KLHL3,TRUE
ENSG00000153993,amy_Inhib_A,0.800238912433513,amy_Excit_A,0.5879963266243686,1.3609590335837793,22,amy_Inhib_A/amy_Excit_A: 1.361,ENSG00000153993,SEMA3D,TRUE
ENSG00000147100,amy_Inhib_A,0.7089041683452351,amy_Endo,0.5219467600256683,1.3581924875065277,23,amy_Inhib_A/amy_Endo: 1.358,ENSG00000147100,SLC16A2,TRUE
ENSG00000089101,amy_Inhib_A,0.7678525753457157,amy_Inhib_E,0.5668741461085285,1.3545380056876148,24,amy_Inhib_A/amy_Inhib_E: 1.355,ENSG00000089101,CFAP61,TRUE
ENSG00000137269,amy_Inhib_A,1.2090970438414823,amy_Oligo,0.9021552403590718,1.3402316915659027,25,amy_Inhib_A/amy_Oligo: 1.34,ENSG00000137269,LRRC1,TRUE
ENSG00000145491,amy_Inhib_H,0.5379877559657641,amy_Inhib_A,0.15118975318066893,3.558361229169273,2,amy_Inhib_H/amy_Inhib_A: 3.558,ENSG00000145491,ROPN1L,TRUE
ENSG00000122254,amy_Inhib_H,2.229832128172671,amy_Inhib_A,0.6321609494249799,3.527317102078117,3,amy_Inhib_H/amy_Inhib_A: 3.527,ENSG00000122254,HS3ST2,TRUE
ENSG00000101188,amy_Inhib_H,0.7080517985573004,amy_Inhib_A,0.2036924009764027,3.4760835218360775,4,amy_Inhib_H/amy_Inhib_A: 3.476,ENSG00000101188,NTSR1,TRUE
ENSG00000112773,amy_Inhib_H,1.5213606814413136,amy_Inhib_A,0.4807443475567182,3.1645940075495607,5,amy_Inhib_H/amy_Inhib_A: 3.165,ENSG00000112773,TENT5A,TRUE
ENSG00000147257,amy_Inhib_H,0.6526292895361047,amy_Inhib_A,0.21115647084847816,3.090737815960274,6,amy_Inhib_H/amy_Inhib_A: 3.091,ENSG00000147257,GPC3,TRUE
ENSG00000113494,amy_Inhib_H,1.7650823445137476,amy_Excit_B,0.7148667652475453,2.4691067347389297,7,amy_Inhib_H/amy_Excit_B: 2.469,ENSG00000113494,PRLR,TRUE
ENSG00000164818,amy_Inhib_H,0.6638333549219898,amy_Inhib_A,0.29153121872771065,2.2770575234414547,8,amy_Inhib_H/amy_Inhib_A: 2.277,ENSG00000164818,DNAAF5,TRUE
ENSG00000163902,amy_Inhib_H,1.2181453263021633,amy_Inhib_G,0.5790079840263386,2.103848927663061,9,amy_Inhib_H/amy_Inhib_G: 2.104,ENSG00000163902,RPN1,TRUE
ENSG00000110660,amy_Inhib_H,0.7891284998832733,amy_Inhib_A,0.3815484195160348,2.0682263626834647,10,amy_Inhib_H/amy_Inhib_A: 2.068,ENSG00000110660,SLC35F2,TRUE
ENSG00000105514,amy_Inhib_H,0.6859215505578319,amy_Inhib_A,0.3571159602413504,1.9207249939046807,12,amy_Inhib_H/amy_Inhib_A: 1.921,ENSG00000105514,RAB3D,TRUE
ENSG00000231185,amy_Inhib_H,2.6108262416338905,amy_Mural,1.3854374897931159,1.884477835245933,13,amy_Inhib_H/amy_Mural: 1.884,ENSG00000231185,SPRY4-AS1,TRUE
ENSG00000122585,amy_Inhib_H,0.5992570886356654,amy_Inhib_F,0.3228381854387462,1.8562150193641378,14,amy_Inhib_H/amy_Inhib_F: 1.856,ENSG00000122585,NPY,TRUE
ENSG00000112964,amy_Inhib_H,2.484333309039604,amy_OPC,1.3562708510815835,1.8317383338721953,15,amy_Inhib_H/amy_OPC: 1.832,ENSG00000112964,GHR,TRUE
ENSG00000236948,amy_Inhib_H,1.4429831405341362,amy_Inhib_G,0.7923499024520083,1.821143835657298,16,amy_Inhib_H/amy_Inhib_G: 1.821,ENSG00000236948,AL365255.1,TRUE
ENSG00000069188,amy_Inhib_H,1.908262354438797,amy_Inhib_B,1.1005840350661442,1.7338633794775262,18,amy_Inhib_H/amy_Inhib_B: 1.734,ENSG00000069188,SDK2,TRUE
ENSG00000172380,amy_Inhib_H,1.2503872032681582,amy_Astro_A,0.7222596903689346,1.731215544687885,19,amy_Inhib_H/amy_Astro_A: 1.731,ENSG00000172380,GNG12,TRUE
ENSG00000120709,amy_Inhib_H,0.3949709166916162,amy_Excit_A,0.2282910254171738,1.7301202093680879,20,amy_Inhib_H/amy_Excit_A: 1.73,ENSG00000120709,FAM53C,TRUE
ENSG00000088727,amy_Inhib_H,0.6057929059788277,amy_Inhib_A,0.3520260345742828,1.7208752946680037,21,amy_Inhib_H/amy_Inhib_A: 1.721,ENSG00000088727,KIF9,TRUE
ENSG00000078549,amy_Inhib_H,1.4435727193730163,amy_Inhib_B,0.8389945833636376,1.7205983781034042,22,amy_Inhib_H/amy_Inhib_B: 1.721,ENSG00000078549,ADCYAP1R1,TRUE
ENSG00000059728,amy_Inhib_H,0.6429990762663129,amy_Excit_A,0.39177794018803425,1.6412334904760202,23,amy_Inhib_H/amy_Excit_A: 1.641,ENSG00000059728,MXD1,TRUE
ENSG00000125505,amy_Inhib_H,0.8605576327303376,amy_Inhib_A,0.5247964675523464,1.6397931120687284,24,amy_Inhib_H/amy_Inhib_A: 1.64,ENSG00000125505,MBOAT7,TRUE
ENSG00000144834,amy_Inhib_H,0.8024882056758469,amy_Excit_A,0.4895373993592944,1.6392786469964131,25,amy_Inhib_H/amy_Excit_A: 1.639,ENSG00000144834,TAGLN3,TRUE
